person_age,monthly_salary,person_income,loan_amnt,loan_tenure_months,loan_category,bank_roi,cibil_score,monthly_emi,emi_to_salary_ratio,savings_to_expense_ratio,night_transaction_ratio,cb_person_default_on_file,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_percent_income,cb_person_default_on_file_yn,cb_person_cred_hist_length,loan_status
44,122239.69,1466876.28,2240746.33,24,Business,14.83,775,108466.73,0.887328,0.166813,0.15983,0,RENT,9.49,VENTURE,B,14.83,1.0,N,24.13,1
32,39170.38,470044.56,241420.89,24,Auto,11.74,761,11335.61,0.289392,0.134903,0.055666,0,OWN,1.29,VENTURE,B,11.74,0.513613,N,15.68,0
25,54043.42,648521.04,697640.6,9,Personal,8.54,662,80298.82,1.48582,0.082117,0.173496,0,MORTGAGE,7.0,PERSONAL,D,8.54,1.0,N,6.59,0
36,34676.32,416115.84,519992.08,36,Business,12.84,588,17481.79,0.504142,0.370946,0.088822,0,MORTGAGE,1.63,VENTURE,E,12.84,1.0,N,19.29,0
38,99340.29,1192083.48,877307.19,36,Personal,13.07,558,29588.56,0.297851,0.132337,0.027122,0,RENT,5.99,PERSONAL,F,13.07,0.735944,N,22.69,1
52,42753.11,513037.32,1108102.26,36,Home,12.05,764,36830.26,0.861464,0.05,0.245733,0,RENT,3.89,HOMEIMPROVEMENT,B,12.05,1.0,N,32.13,1
55,36215.63,434587.56,696036.84,9,Education,12.88,703,81547.16,2.251712,0.280002,0.100924,0,MORTGAGE,8.36,EDUCATION,C,12.88,1.0,N,35.93,0
58,53485.94,641831.28,347930.71,24,Home,11.48,588,16293.88,0.304639,0.19587,0.008036,0,RENT,5.94,HOMEIMPROVEMENT,E,11.48,0.542091,N,41.34,0
25,18886.1,226633.2,73434.64,48,Education,11.11,548,1901.91,0.100704,0.187307,0.050532,0,RENT,4.65,EDUCATION,F,11.11,0.324024,N,7.34,0
57,71298.25,855579.0,511811.06,24,Auto,10.35,661,23699.27,0.332396,0.200338,0.05186,0,RENT,8.66,VENTURE,D,10.35,0.598204,N,38.95,0
41,42792.41,513508.92,721437.13,36,Education,12.07,581,23985.12,0.5605,0.19645,0.112404,0,RENT,1.34,EDUCATION,E,12.07,1.0,N,25.64,0
27,271180.94,3254171.28,5000000.0,24,Personal,12.48,672,236487.9,0.872067,0.131947,0.163596,0,RENT,4.39,PERSONAL,C,12.48,1.0,N,9.45,0
46,35563.69,426764.28,480362.88,9,Business,14.73,804,56702.03,1.59438,0.05,0.120872,0,MORTGAGE,7.07,VENTURE,A,14.73,1.0,N,29.99,1
23,43896.89,526762.68,1193965.36,9,Home,11.88,467,139318.53,3.173767,0.05,0.153951,0,OWN,1.79,HOMEIMPROVEMENT,G,11.88,1.0,N,8.64,1
39,94877.64,1138531.68,2050121.36,60,Home,8.5,660,42061.38,0.443322,0.381023,0.006178,0,MORTGAGE,10.92,HOMEIMPROVEMENT,D,8.5,1.0,N,19.37,0
54,82388.47,988661.64,2015598.63,9,Home,15.09,796,238273.06,2.892068,0.191862,0.194029,1,RENT,2.12,HOMEIMPROVEMENT,B,15.09,1.0,Y,33.57,0
59,95946.79,1151361.48,350074.19,48,Personal,12.62,714,9324.94,0.097189,0.21417,0.058591,0,MORTGAGE,2.65,PERSONAL,C,12.62,0.304052,N,41.04,0
32,43571.44,522857.28,884183.56,12,Personal,13.61,886,79227.87,1.818344,0.05,0.219943,0,RENT,6.46,PERSONAL,A,13.61,1.0,N,12.0,0
27,25895.24,310742.88,428021.27,24,Personal,9.56,686,19664.54,0.759388,0.244815,0.205644,0,MORTGAGE,0.48,PERSONAL,C,9.56,1.0,N,8.49,1
44,255480.93,3065771.16,3419091.96,24,Education,10.96,846,159292.82,0.623502,0.134102,0.278502,0,RENT,9.7,EDUCATION,A,10.96,1.0,N,26.31,0
27,70248.61,842983.32,1129178.0,36,Personal,11.3,728,37126.86,0.528507,0.15201,0.120639,0,MORTGAGE,9.0,PERSONAL,C,11.3,1.0,N,10.14,0
60,59007.64,708091.68,527310.5,48,Education,12.89,642,14116.72,0.239235,0.273267,0.040842,0,MORTGAGE,9.99,EDUCATION,D,12.89,0.744692,N,44.11,0
34,83574.61,1002895.32,1634617.67,36,Business,11.9,677,54217.02,0.648726,0.106265,0.144658,0,RENT,5.44,VENTURE,C,11.9,1.0,N,16.72,0
28,23578.07,282936.84,129113.79,24,Personal,12.45,752,6105.0,0.258927,0.174957,0.082976,0,RENT,4.86,PERSONAL,B,12.45,0.456334,N,9.88,0
30,39188.48,470261.76,813513.76,24,Personal,8.5,693,36978.82,0.943615,0.05,0.211485,0,OWN,7.51,PERSONAL,C,8.5,1.0,N,11.92,1
35,27562.19,330746.28,190504.29,24,Education,10.27,747,8814.63,0.319809,0.294774,0.06312,0,MORTGAGE,1.73,EDUCATION,B,10.27,0.575983,N,17.71,0
50,56962.43,683549.16,343701.45,60,Business,17.36,562,8607.98,0.151117,0.490962,0.103755,0,MORTGAGE,0.76,VENTURE,E,17.36,0.502819,N,30.73,0
55,22541.77,270501.24,411917.86,24,Education,12.03,733,19397.1,0.860496,0.05,0.116448,0,MORTGAGE,2.6,EDUCATION,C,12.03,1.0,N,39.25,1
50,77208.2,926498.4,610987.63,12,Personal,11.87,618,54247.9,0.702618,0.205067,0.107782,0,MORTGAGE,1.81,PERSONAL,E,11.87,0.659459,N,31.08,0
46,104832.8,1257993.6,2015566.89,36,Home,11.95,602,66901.38,0.638172,0.078455,0.169078,0,RENT,12.43,HOMEIMPROVEMENT,E,11.95,1.0,N,27.7,1
31,102543.5,1230522.0,404195.05,12,Personal,11.45,714,35808.95,0.349207,0.175909,0.048038,0,OWN,6.72,PERSONAL,C,11.45,0.328474,N,12.18,0
58,67120.87,805450.44,1106755.41,36,Home,10.58,608,36015.59,0.536578,0.284789,0.093742,1,RENT,3.96,HOMEIMPROVEMENT,E,10.58,1.0,Y,39.41,1
60,57834.2,694010.4,1385861.72,9,Home,11.8,843,161654.03,2.795129,0.05,0.13297,1,MORTGAGE,6.3,HOMEIMPROVEMENT,A,11.8,1.0,Y,42.75,1
46,40103.08,481236.96,848185.09,9,Education,12.42,662,99185.47,2.473263,0.05,0.213537,0,MORTGAGE,10.83,EDUCATION,D,12.42,1.0,N,26.11,1
52,67449.02,809388.24,1649480.27,9,Business,18.0,554,197294.04,2.925084,0.123473,0.139951,0,OWN,6.74,VENTURE,F,18.0,1.0,N,35.66,1
33,48248.17,578978.04,475397.05,24,Personal,9.63,486,21856.38,0.452999,0.240457,0.031406,1,RENT,5.99,PERSONAL,G,9.63,0.821097,Y,15.59,0
38,16784.57,201414.84,176202.57,36,Business,12.83,658,5922.94,0.35288,0.07229,0.008157,0,RENT,5.01,VENTURE,D,12.83,0.874824,N,19.76,1
53,35594.77,427137.24,244616.03,12,Education,12.38,672,21776.96,0.611802,0.134715,0.31608,0,OTHER,4.11,EDUCATION,C,12.38,0.572687,N,34.08,1
37,82899.38,994792.56,759128.15,48,Education,12.43,563,20150.54,0.243072,0.161899,0.116055,0,RENT,7.91,EDUCATION,E,12.43,0.763102,N,19.22,0
51,26227.39,314728.68,497502.14,36,Business,14.59,706,17146.93,0.65378,0.326792,0.186072,1,RENT,8.18,VENTURE,C,14.59,1.0,Y,32.51,1
55,25919.92,311039.04,386046.85,24,Personal,11.02,663,17995.63,0.694278,0.201723,0.143093,1,RENT,4.0,PERSONAL,D,11.02,1.0,Y,34.79,0
58,45715.05,548580.6,406572.68,9,Home,9.26,630,46935.73,1.026702,0.05,0.135877,0,RENT,5.39,HOMEIMPROVEMENT,D,9.26,0.741136,N,41.59,0
32,15000.0,180000.0,197761.52,36,Business,14.6,537,6816.8,0.454453,0.140135,0.055643,0,MORTGAGE,8.2,VENTURE,F,14.6,1.0,N,13.66,0
40,79838.25,958059.0,1466872.95,9,Home,12.79,404,171794.56,2.151783,0.072329,0.314068,0,MORTGAGE,2.82,HOMEIMPROVEMENT,G,12.79,1.0,N,22.42,1
36,75713.3,908559.6,965000.66,36,Personal,10.34,664,31292.54,0.413303,0.239919,0.041574,0,RENT,7.91,PERSONAL,D,10.34,1.0,N,16.02,0
41,90971.65,1091659.8,596515.46,48,Education,8.5,735,14703.09,0.161623,0.105831,0.020813,0,MORTGAGE,1.55,EDUCATION,C,8.5,0.54643,N,23.64,0
50,58849.75,706197.0,1398558.67,12,Business,13.76,681,125415.14,2.131107,0.05,0.256902,1,RENT,1.6,VENTURE,C,13.76,1.0,Y,33.07,1
33,30892.53,370710.36,315735.82,12,Home,10.97,695,27900.75,0.903155,0.194536,0.166308,0,RENT,3.95,HOMEIMPROVEMENT,C,10.97,0.851705,N,16.81,1
30,24636.02,295632.24,345916.28,36,Education,10.28,613,11207.84,0.454937,0.211161,0.054861,0,RENT,3.15,EDUCATION,E,10.28,1.0,N,10.99,0
31,71723.49,860681.88,239128.56,36,Personal,14.71,664,8255.44,0.115101,0.31503,0.043386,0,RENT,11.39,PERSONAL,D,14.71,0.277836,N,12.91,0
51,79162.86,949954.32,1436061.36,24,Business,14.01,475,68955.32,0.871056,0.05,0.106407,0,MORTGAGE,5.78,VENTURE,G,14.01,1.0,N,32.93,1
60,26368.89,316426.68,282310.47,12,Personal,15.37,793,25529.59,0.968171,0.05,0.1685,0,RENT,0.65,PERSONAL,B,15.37,0.892183,N,44.81,1
25,24333.15,291997.8,256028.36,36,Home,9.93,558,8252.66,0.339153,0.322185,0.063097,0,RENT,4.86,HOMEIMPROVEMENT,F,9.93,0.876816,N,8.23,0
60,50948.99,611387.88,913206.25,12,Home,12.13,755,81190.72,1.593569,0.091091,0.222725,0,OWN,4.44,HOMEIMPROVEMENT,B,12.13,1.0,N,42.4,0
22,55935.83,671229.96,1112715.17,36,Auto,10.87,698,36358.67,0.650007,0.282636,0.243518,0,RENT,4.0,VENTURE,C,10.87,1.0,N,1.7,1
42,90302.68,1083632.16,586490.25,36,Personal,16.56,606,20781.73,0.230134,0.18485,0.017683,0,RENT,3.78,PERSONAL,E,16.56,0.541226,N,25.33,0
26,76682.56,920190.72,932736.32,48,Personal,14.98,738,25949.3,0.338399,0.402163,0.068035,0,RENT,3.94,PERSONAL,C,14.98,1.0,N,8.89,0
59,49117.97,589415.64,712248.29,60,Education,8.5,749,14612.86,0.297505,0.239956,0.0356,0,MORTGAGE,3.54,EDUCATION,B,8.5,1.0,N,38.25,0
51,95923.39,1151080.68,1440978.31,36,Personal,11.56,684,47560.99,0.495823,0.325854,0.193771,0,RENT,4.15,PERSONAL,C,11.56,1.0,N,32.0,1
35,41784.27,501411.24,371380.95,60,Auto,11.08,614,8090.28,0.19362,0.176974,0.033602,0,RENT,6.59,VENTURE,E,11.08,0.740671,N,18.5,1
48,42824.59,513895.08,808574.81,48,Auto,10.23,586,20597.31,0.480969,0.159861,0.091818,0,MORTGAGE,4.96,VENTURE,E,10.23,1.0,N,32.07,1
54,85729.96,1028759.52,1891707.32,24,Business,12.51,542,89498.62,1.04396,0.174223,0.1575,0,MORTGAGE,1.17,VENTURE,F,12.51,1.0,N,36.79,1
29,91540.52,1098486.24,1404918.9,36,Business,12.32,627,46875.12,0.51207,0.159558,0.120676,0,RENT,1.21,VENTURE,D,12.32,1.0,N,10.0,1
46,92988.95,1115867.4,1069577.93,60,Personal,8.5,676,21944.03,0.235985,0.276929,0.044487,0,RENT,2.85,PERSONAL,C,8.5,0.958517,N,29.43,0
32,46272.58,555270.96,249060.08,60,Personal,12.34,740,5583.66,0.120669,0.099036,0.082578,0,MORTGAGE,5.32,PERSONAL,B,12.34,0.448538,N,13.55,0
49,53796.8,645561.6,224624.59,24,Personal,12.91,750,10669.57,0.198331,0.325976,0.071996,0,RENT,1.98,PERSONAL,B,12.91,0.347952,N,32.73,0
43,30643.87,367726.44,724215.44,12,Education,8.5,645,63165.91,2.06129,0.075804,0.138673,0,OWN,4.37,EDUCATION,D,8.5,1.0,N,24.33,0
49,88430.15,1061161.8,1588855.97,36,Auto,11.23,669,52188.68,0.590168,0.305828,0.225001,1,MORTGAGE,6.31,VENTURE,D,11.23,1.0,Y,34.39,1
46,36142.18,433706.16,765693.73,48,Personal,13.56,728,20755.27,0.574267,0.147359,0.156845,0,RENT,2.5,PERSONAL,C,13.56,1.0,N,25.94,0
46,15553.82,186645.84,211263.81,36,Home,9.74,608,6791.12,0.436621,0.084354,0.030515,0,RENT,1.09,HOMEIMPROVEMENT,E,9.74,1.0,N,28.15,1
24,39551.65,474619.8,210025.74,36,Auto,12.49,712,7025.19,0.177621,0.151387,0.061125,0,MORTGAGE,6.0,VENTURE,C,12.49,0.442514,N,6.62,0
55,30838.81,370065.72,242450.85,9,Personal,13.53,742,28479.95,0.92351,0.062503,0.193432,0,RENT,3.72,PERSONAL,B,13.53,0.655156,N,38.0,0
27,15000.0,180000.0,199786.63,36,Auto,8.5,670,6306.77,0.420451,0.132403,0.078677,0,RENT,4.19,VENTURE,C,8.5,1.0,N,8.97,0
36,36530.8,438369.6,767282.41,36,Personal,11.19,647,25189.39,0.689539,0.159834,0.159208,1,RENT,3.84,PERSONAL,D,11.19,1.0,Y,17.64,0
41,82411.0,988932.0,1608980.83,24,Auto,12.85,827,76381.56,0.926837,0.069145,0.154509,0,RENT,4.07,VENTURE,A,12.85,1.0,N,21.99,1
54,66053.01,792636.12,900764.07,36,Education,10.26,613,29174.54,0.441684,0.151955,0.021295,0,RENT,2.52,EDUCATION,E,10.26,1.0,N,37.56,0
46,65978.73,791744.76,923299.78,12,Auto,13.89,656,82850.55,1.255716,0.060565,0.179435,0,OWN,3.93,VENTURE,D,13.89,1.0,N,29.03,1
28,121225.77,1454709.24,1680849.02,36,Personal,9.55,737,53879.85,0.444459,0.142516,0.075797,0,RENT,10.0,PERSONAL,C,9.55,1.0,N,9.02,0
32,36413.27,436959.24,340788.55,60,Personal,10.34,587,7297.59,0.20041,0.083897,0.038043,0,MORTGAGE,3.75,PERSONAL,E,10.34,0.779909,N,14.75,0
28,25919.85,311038.2,578879.09,36,Business,15.28,581,20145.34,0.777217,0.225595,0.188168,0,MORTGAGE,10.0,VENTURE,E,15.28,1.0,N,9.39,1
44,69312.15,831745.8,1112851.66,24,Personal,13.93,698,53395.24,0.770359,0.105172,0.1998,0,MORTGAGE,10.09,PERSONAL,C,13.93,1.0,N,25.86,1
49,63846.89,766162.68,1073864.35,12,Personal,11.61,624,95214.56,1.491295,0.176246,0.132009,0,MORTGAGE,16.09,PERSONAL,D,11.61,1.0,N,30.01,0
49,24107.08,289284.96,526519.27,24,Personal,11.5,827,24663.26,1.023072,0.067408,0.11079,0,RENT,6.76,PERSONAL,A,11.5,1.0,N,30.97,1
51,46366.59,556399.08,975846.21,60,Auto,14.64,811,23030.68,0.496709,0.138346,0.155824,0,MORTGAGE,10.2,VENTURE,A,14.64,1.0,N,32.45,0
49,71189.37,854272.44,601902.2,60,Business,12.18,659,13444.59,0.188857,0.136713,0.133488,0,OWN,5.81,VENTURE,D,12.18,0.704579,N,30.78,0
57,60771.63,729259.56,1101035.08,48,Education,8.5,722,27138.65,0.446568,0.241332,0.036714,0,RENT,1.65,EDUCATION,C,8.5,1.0,N,40.96,0
57,79947.56,959370.72,2013142.42,24,Auto,14.12,657,96775.41,1.210486,0.102888,0.202587,0,RENT,10.32,VENTURE,D,14.12,1.0,N,37.23,1
31,34430.3,413163.6,200605.11,24,Home,8.5,688,9118.64,0.264844,0.241577,0.024112,0,MORTGAGE,5.22,HOMEIMPROVEMENT,C,8.5,0.485534,N,12.81,0
33,22003.27,264039.24,387724.29,36,Personal,11.13,792,12717.65,0.577989,0.142152,0.223028,0,MORTGAGE,6.98,PERSONAL,B,11.13,1.0,N,14.64,0
23,29792.43,357509.16,410418.73,36,Home,8.5,688,12955.91,0.434872,0.12172,0.103981,0,RENT,5.0,HOMEIMPROVEMENT,C,8.5,1.0,N,4.38,0
31,86561.72,1038740.64,866153.58,36,Personal,15.85,639,30388.99,0.351067,0.21922,0.021059,0,MORTGAGE,9.21,PERSONAL,D,15.85,0.83385,N,13.07,0
41,95932.16,1151185.92,578642.17,36,Personal,12.08,415,19241.22,0.200571,0.270592,0.043778,0,RENT,4.35,PERSONAL,G,12.08,0.502649,N,24.11,0
47,46605.81,559269.72,403739.54,9,Personal,9.42,564,46639.03,1.000713,0.05,0.212448,0,MORTGAGE,3.59,PERSONAL,E,9.42,0.721905,N,29.24,0
56,127715.67,1532588.04,2470325.22,12,Business,14.29,826,222138.75,1.739323,0.0696,0.135987,0,RENT,8.99,VENTURE,A,14.29,1.0,N,35.65,1
44,46757.9,561094.8,1036500.34,60,Home,11.88,800,22992.15,0.491728,0.259289,0.091794,0,MORTGAGE,7.17,HOMEIMPROVEMENT,A,11.88,1.0,N,28.5,1
59,37893.25,454719.0,591044.55,60,Personal,10.41,577,12676.11,0.334522,0.11161,0.155956,0,RENT,3.03,PERSONAL,E,10.41,1.0,N,40.05,1
43,22102.5,265230.0,433452.03,48,Auto,14.57,636,11969.43,0.541542,0.118125,0.163557,0,RENT,4.87,VENTURE,D,14.57,1.0,N,25.9,1
55,49245.75,590949.0,242534.22,24,Education,8.5,647,11024.56,0.223868,0.2032,0.131127,0,OTHER,13.3,EDUCATION,D,8.5,0.410415,N,38.48,0
53,97372.69,1168472.28,1170832.64,36,Personal,13.44,644,39695.83,0.407669,0.224567,0.048897,0,MORTGAGE,1.42,PERSONAL,D,13.44,1.0,N,34.59,0
40,110316.45,1323797.4,1456751.04,36,Home,13.15,574,49191.57,0.445913,0.311753,0.013625,0,RENT,3.77,HOMEIMPROVEMENT,E,13.15,1.0,N,22.82,0
55,97886.6,1174639.2,918963.42,36,Education,14.38,591,31577.36,0.322591,0.30191,0.037215,0,RENT,1.93,EDUCATION,E,14.38,0.782337,N,37.34,0
55,69542.77,834513.24,1791263.95,12,Personal,14.23,662,161023.2,2.315456,0.124065,0.123776,0,RENT,5.11,PERSONAL,D,14.23,1.0,N,38.86,0
33,134327.97,1611935.64,1916067.67,48,Home,8.9,687,47590.7,0.354287,0.144804,0.108578,0,RENT,4.75,HOMEIMPROVEMENT,C,8.9,1.0,N,15.37,0
29,28818.89,345826.68,398690.56,36,Personal,13.24,527,13480.38,0.467762,0.091763,0.077521,0,RENT,8.83,PERSONAL,F,13.24,1.0,N,12.6,0
25,104925.92,1259111.04,1495735.87,48,Personal,10.82,823,38527.13,0.367184,0.323603,0.046427,0,RENT,3.34,PERSONAL,A,10.82,1.0,N,7.91,0
57,61007.01,732084.12,1726314.64,12,Home,12.61,699,153877.6,2.522294,0.189821,0.102163,1,MORTGAGE,1.87,HOMEIMPROVEMENT,C,12.61,1.0,Y,39.26,1
38,58474.24,701690.88,530252.14,24,Home,11.8,685,24912.52,0.426043,0.269213,0.033839,0,MORTGAGE,9.27,HOMEIMPROVEMENT,C,11.8,0.755678,N,15.55,0
43,21942.25,263307.0,110817.04,48,Auto,14.2,749,3039.46,0.138521,0.117953,0.062853,0,RENT,4.84,VENTURE,B,14.2,0.420866,N,26.36,0
31,63247.23,758966.76,569547.44,9,Education,11.35,625,66312.33,1.048462,0.05,0.157963,0,MORTGAGE,4.77,EDUCATION,D,11.35,0.750425,N,14.54,0
36,102992.64,1235911.68,1886051.78,24,Auto,10.75,551,87685.67,0.851378,0.23313,0.28228,1,MORTGAGE,9.2,VENTURE,F,10.75,1.0,Y,17.07,1
37,15000.0,180000.0,191362.77,36,Personal,15.13,515,6645.81,0.443054,0.232827,0.041273,0,RENT,7.58,PERSONAL,F,15.13,1.0,N,20.23,0
44,83060.91,996730.92,357608.78,12,Personal,11.0,754,31606.8,0.380526,0.173065,0.09295,0,MORTGAGE,1.76,PERSONAL,B,11.0,0.358782,N,27.53,1
28,15000.0,180000.0,233087.43,48,Business,13.92,744,6359.94,0.423996,0.32874,0.127709,0,OWN,8.1,VENTURE,B,13.92,1.0,N,11.2,0
52,22016.96,264203.52,329308.53,48,Education,11.0,774,8511.39,0.386584,0.165165,0.19498,0,MORTGAGE,12.53,EDUCATION,B,11.0,1.0,N,33.81,0
36,48699.24,584390.88,431241.98,12,Business,14.73,806,38867.83,0.79812,0.091095,0.16498,1,MORTGAGE,2.31,VENTURE,A,14.73,0.737934,Y,16.63,1
30,133202.48,1598429.76,1770522.12,36,Home,10.58,663,57613.2,0.432523,0.119953,0.150037,0,RENT,5.77,HOMEIMPROVEMENT,D,10.58,1.0,N,9.97,0
21,47721.89,572662.68,929086.79,48,Education,11.78,900,24367.46,0.510614,0.165242,0.20098,0,RENT,3.0,EDUCATION,A,11.78,1.0,N,0.42,0
25,68321.46,819857.52,1882312.66,36,Home,8.5,634,59419.98,0.869712,0.063318,0.172451,0,RENT,4.19,HOMEIMPROVEMENT,D,8.5,1.0,N,8.12,1
31,29854.45,358253.4,619212.29,36,Home,9.08,568,19713.11,0.660307,0.056811,0.132143,0,MORTGAGE,1.14,HOMEIMPROVEMENT,E,9.08,1.0,N,13.44,1
50,45864.08,550368.96,839488.57,9,Business,12.1,607,98040.95,2.137641,0.126294,0.208102,0,RENT,1.02,VENTURE,E,12.1,1.0,N,30.98,1
55,49864.89,598378.68,993934.28,60,Home,11.6,826,21909.9,0.439385,0.189295,0.041468,0,RENT,4.95,HOMEIMPROVEMENT,A,11.6,1.0,N,35.94,0
59,136971.71,1643660.52,1490295.09,36,Home,9.83,680,47968.63,0.350208,0.172984,0.024262,0,OWN,3.49,HOMEIMPROVEMENT,C,9.83,0.906693,N,42.07,1
32,32913.06,394956.72,361778.47,48,Auto,10.8,793,9315.3,0.283028,0.18293,0.096406,0,OWN,4.68,VENTURE,B,10.8,0.915995,N,13.77,0
46,34699.97,416399.64,833261.01,36,Auto,14.15,819,28539.83,0.822474,0.119529,0.156718,0,OWN,5.0,VENTURE,A,14.15,1.0,N,26.12,1
31,98331.08,1179972.96,609170.91,12,Personal,13.5,577,54552.37,0.554783,0.345819,0.175685,0,RENT,8.2,PERSONAL,E,13.5,0.516258,N,12.67,0
26,44440.6,533287.2,816033.05,60,Personal,11.91,633,18115.27,0.407629,0.07477,0.063767,0,RENT,2.86,PERSONAL,D,11.91,1.0,N,9.59,0
42,55154.99,661859.88,647462.47,60,Personal,13.61,587,14933.11,0.270748,0.150748,0.068413,0,MORTGAGE,1.52,PERSONAL,E,13.61,0.978247,N,24.71,0
46,66910.58,802926.96,383277.26,12,Home,8.88,755,33496.33,0.500613,0.277006,0.089154,0,MORTGAGE,5.73,HOMEIMPROVEMENT,B,8.88,0.47735,N,28.13,1
51,35175.17,422102.04,176094.42,12,Auto,13.21,737,15745.96,0.447644,0.126613,0.017264,0,MORTGAGE,1.59,VENTURE,C,13.21,0.417184,N,34.25,0
25,15041.99,180503.88,213691.04,24,Home,10.66,727,9926.12,0.659894,0.05,0.16694,0,OWN,7.0,HOMEIMPROVEMENT,C,10.66,1.0,N,5.99,1
50,98232.68,1178792.16,880944.22,36,Home,11.83,592,29187.95,0.297131,0.174803,0.012638,0,OTHER,5.43,HOMEIMPROVEMENT,E,11.83,0.747328,N,31.45,0
33,55253.46,663041.52,1215381.97,36,Personal,10.24,750,39353.62,0.712238,0.110981,0.177001,0,RENT,1.17,PERSONAL,B,10.24,1.0,N,14.28,1
32,23952.16,287425.92,136589.23,36,Home,9.87,650,4399.32,0.183671,0.122733,0.045538,0,MORTGAGE,4.7,HOMEIMPROVEMENT,D,9.87,0.475215,N,11.71,0
22,82195.7,986348.4,1402197.32,36,Auto,8.5,717,44263.92,0.538519,0.180816,0.220528,0,RENT,1.06,VENTURE,C,8.5,1.0,N,1.18,1
29,172050.09,2064601.08,2482521.61,12,Auto,9.12,665,217237.8,1.262643,0.05,0.20326,0,MORTGAGE,8.27,VENTURE,D,9.12,1.0,N,10.58,1
40,105404.75,1264857.0,1211956.5,36,Auto,8.72,630,38380.28,0.364123,0.194231,0.045282,0,OTHER,2.19,VENTURE,D,8.72,0.958177,N,21.77,0
28,179613.84,2155366.08,1676158.5,24,Home,13.01,712,79696.17,0.443708,0.169051,0.101206,0,MORTGAGE,3.09,HOMEIMPROVEMENT,C,13.01,0.777668,N,12.11,0
33,24669.78,296037.36,578086.75,9,Business,15.35,759,68409.18,2.772995,0.086449,0.15292,0,MORTGAGE,1.89,VENTURE,B,15.35,1.0,N,16.23,0
42,59857.63,718291.56,832859.76,12,Education,9.34,784,72964.69,1.218971,0.186758,0.21355,0,RENT,0.55,EDUCATION,B,9.34,1.0,N,26.68,0
24,63761.47,765137.64,1308354.72,24,Business,13.92,552,62769.18,0.984438,0.05,0.199418,0,MORTGAGE,6.0,VENTURE,F,13.92,1.0,N,6.13,1
56,48047.36,576568.32,492986.41,24,Personal,12.06,594,23219.86,0.48327,0.11631,0.085502,0,MORTGAGE,4.44,PERSONAL,E,12.06,0.855035,N,39.18,0
33,42334.31,508011.72,760161.02,48,Personal,14.88,581,21108.03,0.498604,0.198063,0.116386,0,RENT,8.56,PERSONAL,E,14.88,1.0,N,14.45,0
51,15000.0,180000.0,312655.34,36,Auto,14.79,532,10805.65,0.720377,0.156619,0.108699,0,MORTGAGE,15.18,VENTURE,F,14.79,1.0,N,33.64,1
46,142271.98,1707263.76,961474.96,24,Home,8.5,804,43704.49,0.30719,0.233876,0.033336,0,MORTGAGE,1.83,HOMEIMPROVEMENT,A,8.5,0.563167,N,27.66,0
51,19534.4,234412.8,472942.89,24,Personal,11.23,543,22094.31,1.131046,0.101351,0.228612,0,MORTGAGE,5.08,PERSONAL,F,11.23,1.0,N,34.23,1
32,88629.87,1063558.44,2075959.42,36,Personal,9.65,600,66649.03,0.751993,0.137474,0.140417,0,RENT,3.93,PERSONAL,E,9.65,1.0,N,12.99,1
27,51874.37,622492.44,1068885.68,24,Personal,14.52,698,51581.15,0.994348,0.150017,0.136609,1,RENT,9.0,PERSONAL,C,14.52,1.0,Y,9.79,1
26,50599.99,607199.88,1035085.84,36,Education,11.29,667,34031.52,0.67256,0.202648,0.213891,0,OTHER,3.5,EDUCATION,D,11.29,1.0,N,7.35,1
30,45556.64,546679.68,1000689.05,36,Home,8.5,767,31589.29,0.693407,0.05,0.159148,0,OWN,6.12,HOMEIMPROVEMENT,B,8.5,1.0,N,13.55,1
42,58070.38,696844.56,351025.29,24,Home,12.82,730,16659.22,0.28688,0.143091,0.07327,1,MORTGAGE,3.31,HOMEIMPROVEMENT,C,12.82,0.503735,Y,24.79,1
45,75694.98,908339.76,940771.35,36,Personal,10.62,810,30628.75,0.404634,0.134676,0.050356,0,MORTGAGE,4.71,PERSONAL,A,10.62,1.0,N,25.16,0
51,91218.96,1094627.52,1376648.28,48,Personal,10.84,781,35471.37,0.38886,0.224356,0.076405,0,OWN,2.54,PERSONAL,B,10.84,1.0,N,33.55,0
59,47784.64,573415.68,679952.92,12,Auto,12.04,673,60425.16,1.264531,0.126079,0.180828,0,MORTGAGE,10.81,VENTURE,C,12.04,1.0,N,40.13,1
54,25001.87,300022.44,445486.38,36,Personal,9.51,650,14272.45,0.570856,0.176749,0.156627,1,RENT,9.81,PERSONAL,D,9.51,1.0,Y,34.99,1
35,24492.3,293907.6,375092.73,48,Business,11.35,669,9759.18,0.398459,0.235515,0.10239,0,RENT,1.25,VENTURE,D,11.35,1.0,N,15.67,0
39,96120.6,1153447.2,1597794.22,48,Personal,13.96,585,43632.99,0.45394,0.138509,0.055457,0,MORTGAGE,6.08,PERSONAL,E,13.96,1.0,N,20.64,0
59,43792.2,525506.4,496562.51,60,Education,8.5,592,10187.74,0.232638,0.275935,0.019108,0,MORTGAGE,11.0,EDUCATION,E,8.5,0.944922,N,40.58,0
49,27865.11,334381.32,365327.72,24,Home,11.12,656,17048.17,0.611811,0.05,0.10516,1,MORTGAGE,3.95,HOMEIMPROVEMENT,D,11.12,1.0,Y,31.19,1
